CNC Precision|CNC Recall|CNC F-Measure|CNC Threshold|CNC Run-time|RSR Precision|RSR Recall|RSR F-Measure|RSR Threshold|RSR Run-time|RCA Precision|RCA Recall|RCA F-Measure|RCA Threshold|RCA Run-time|BAH Precision|BAH Recall|BAH F-Measure|BAH Threshold|BAH Run-time|BMC Precision|BMC Recall|BMC F-Measure|BMC Threshold|BMC Run-time|EXC Precision|EXC Recall|EXC F-Measure|EXC Threshold|EXC Run-time|KRC Precision|KRC Recall|KRC F-Measure|KRC Threshold|KRC Run-time|UMC Precision|UMC Recall|UMC F-Measure|UMC Threshold|UMC Run-time|BMC Configuration|
1|0.000481127|0.000961791|0.449999869|7409.8|0.072569348|0.022656694|0.034532182|0.299999833|94281.9|0.111082353|0.112627387|0.111849539|0.049999844|29667.9|0.157999307|0.159996495|0.158991635|0.049999844|132848.3333|0.19876489|0.159077987|0.176720694|0.199999839|34990.8|0.976744175|0.003674058|0.007320581|0.149999842|551054.9|0.460122705|0.045925733|0.083515614|0.049999844|965985.3|0.302011907|0.292831212|0.297350705|0.099999845|4075671.6|Right|
0.972044706|0.106460221|0.191902876|0.499999881|3765.1|0.444569141|0.155928791|0.2308788|0.449999869|11528.2|0.321729243|0.247386605|0.279702276|0.349999845|26365.8|0.444504231|0.144512966|0.2181146|0.449999869|132706|0.4519611|0.294843197|0.356874377|0.399999857|4738|0.889255106|0.236014515|0.373025477|0.349999845|9703.5|0.652948081|0.340025365|0.447179973|0.099999845|754367.4|0.519874573|0.406158417|0.456034362|0.349999845|27421.1|Right|
0.972677588|0.038927525|0.074859113|0.449999869|3443.8|0.446354896|0.085159428|0.143030301|0.349999845|8302.4|0.257770091|0.137121111|0.179014996|0.249999836|25002.5|0.285027117|0.142544717|0.190045774|0.249999836|132849|0.421635062|0.244980976|0.309901237|0.249999836|5345.8|0.893598258|0.088527314|0.161095187|0.349999845|5283.6|0.669164956|0.304596961|0.418635398|0.099999845|598745.2|0.47376892|0.347592175|0.400988966|0.199999839|218282.9|Right|
0.984208465|0.109040812|0.19633013|0.549999893|3350.7|0.79650265|0.384507716|0.518643081|0.449999869|10869.2|0.67535007|0.573765457|0.620427072|0.299999833|26197.3|0.599483609|0.345274031|0.438178271|0.349999845|133778|0.754173398|0.612561762|0.676031113|0.349999845|5944.9|0.948808134|0.212395579|0.347092658|0.449999869|5135|0.894177616|0.36071381|0.514055967|0.099999845|409891.5|0.809783697|0.720421612|0.762493432|0.299999833|18354.4|Left|
0.983645499|0.163101956|0.279807895|0.249999836|3205.1|0.792634726|0.21935004|0.343610793|0.249999836|5788|0.467172474|0.403971493|0.433279425|0.099999845|26692|0.514762282|0.269955814|0.354173243|0.149999842|132950|0.631111085|0.428552687|0.510472059|0.149999842|6454.8|0.949710965|0.287451327|0.441325545|0.199999839|4770.2|0.874961257|0.493985921|0.631461263|0.049999844|271811.1|0.745367527|0.633381426|0.684826612|0.099999845|51690.9|Left|
0.990749121|0.192057028|0.321743906|0.349999845|3566.7|0.66910249|0.284345895|0.399091452|0.299999833|9857.3|0.576457441|0.383195549|0.460366249|0.249999836|25572|0.487699449|0.2713992|0.34873262|0.249999836|134971|0.62354815|0.462581456|0.53113699|0.249999836|4199.9|0.954888165|0.332371086|0.493105352|0.249999836|5379.9|0.844157517|0.566242397|0.677818775|0.049999844|720922.7|0.69281894|0.629182518|0.659469128|0.199999839|25710|Right|
0.989245236|0.225298524|0.36701104|0.249999836|3204.1|0.725933313|0.286620289|0.410975248|0.199999839|7395|0.581472576|0.359926522|0.444630563|0.149999842|25390.6|0.509667933|0.273236245|0.355751723|0.149999842|131932.6667|0.840273798|0.38656345|0.529522777|0.199999839|4412.3|0.958948493|0.34942922|0.512213886|0.199999839|4528.6|0.870925307|0.550408959|0.674528301|0.049999844|344665|0.730676115|0.633425176|0.67858398|0.099999845|60141.7|Right|
0.984636843|0.154179245|0.266611218|0.249999836|3290.9|0.639557421|0.202248171|0.307314008|0.199999839|8417.5|0.485052675|0.273936063|0.350132763|0.149999842|25184.6|0.454283714|0.227747887|0.30339402|0.149999842|132171.6667|0.592097998|0.376241088|0.460110724|0.149999842|4215.5|0.947394311|0.25285396|0.399171442|0.199999839|4725.4|0.829439819|0.464331001|0.59536761|0.049999844|336785.5|0.656014442|0.555788815|0.60175693|0.099999845|82999.3|Right|
0.997518599|0.017582994|0.034556866|0.199999839|3580.1|0.652463555|0.205616057|0.312691242|0.149999842|14814.6|0.419168651|0.393867821|0.406124592|0.049999844|28061.6|0.369250923|0.320605338|0.343212992|0.049999844|134690.6667|0.658697546|0.462756425|0.5436095|0.099999845|6222.1|0.990694046|0.111752614|0.200848982|0.049999844|121800.8|0.924386024|0.209071428|0.341014504|0.049999844|207546.6|0.753861248|0.704500735|0.728345633|0.049999844|701687.3|Right|
0.991635263|0.3681494|0.536952555|0.299999833|3191.5|0.81721133|0.43861261|0.570843101|0.299999833|7881.7|0.723760366|0.601408362|0.65693599|0.199999839|26005|0.721544743|0.341599971|0.463680357|0.249999836|133750|0.839146018|0.624065101|0.715797961|0.249999836|4480.4|0.963442564|0.589030325|0.731087685|0.199999839|4915.4|0.910385549|0.735380292|0.813578248|0.149999842|25982.7|0.867141902|0.760792553|0.810493469|0.199999839|8176.9|Left|
0.982664227|0.188426718|0.316218287|0.199999839|3182.3|0.761440158|0.242356643|0.367684126|0.199999839|6279.6|0.543794572|0.410313606|0.467716992|0.099999845|25858|0.630402207|0.239251196|0.346861154|0.149999842|132388|0.74626863|0.413331598|0.532004714|0.149999842|4510.9|0.947179615|0.334907919|0.494845986|0.149999842|4768.1|0.881072998|0.517167449|0.651765287|0.049999844|113251.9|0.798541665|0.632287979|0.705756009|0.099999845|12470|Left|
0.983200431|0.151030049|0.261838853|0.399999857|2233|0.816139102|0.400341153|0.53717941|0.299999833|7200.3|0.706656098|0.545160294|0.615490973|0.199999839|25494.1|0.592562258|0.347767144|0.438301057|0.199999839|130266.3333|0.757555425|0.642479122|0.695287943|0.199999839|2844|0.952279449|0.253991157|0.401022047|0.299999833|3155.4|0.904550195|0.685168147|0.779721737|0.099999845|42032.4|0.798094094|0.74360323|0.769885659|0.149999842|10552.7|Right|
0.986088216|0.182915628|0.308589131|0.199999839|2161.3|0.760290265|0.279534608|0.408775449|0.149999842|5313.2|0.546179354|0.497397542|0.520648241|0.049999844|25208.3|0.575098634|0.261426747|0.359453917|0.099999845|131074.6667|0.752727032|0.491973937|0.595037878|0.099999845|3226.7|0.952207148|0.365131438|0.52785331|0.099999845|3297.6|0.895272434|0.488693535|0.632260978|0.049999844|28906.4|0.773760915|0.696496546|0.733098567|0.049999844|20630.5|Left|
0.991762459|0.25276649|0.402858138|0.249999836|2076.8|0.700521708|0.364125431|0.479178041|0.199999839|10701|0.641595066|0.519354403|0.574039161|0.149999842|24840.8|0.675630987|0.268118799|0.383892775|0.199999839|131095|0.803052008|0.515592873|0.627990007|0.199999839|2759.9|0.964760542|0.463412493|0.626089513|0.149999842|3648.5|0.894030392|0.638017774|0.744633555|0.099999845|29215.7|0.812006831|0.688623548|0.745242834|0.149999842|6216.1|Left|
0.991555572|0.292743742|0.452031195|0.149999842|2071.1|0.85939163|0.353409439|0.500852287|0.149999842|4720.8|0.744209707|0.448322624|0.559558928|0.099999845|23003.5|0.628941953|0.294843197|0.401477039|0.099999845|131219.6667|0.805445313|0.568035662|0.666222036|0.099999845|2738.8|0.964467883|0.47963959|0.640668333|0.099999845|3165.8|0.914729178|0.626383245|0.743581116|0.049999844|30334.2|0.798628807|0.754056752|0.775703013|0.049999844|21761.6|Left|
0.984022558|0.183178067|0.308860958|0.149999842|2232.5|0.734022915|0.260726929|0.384779245|0.149999842|5413.9|0.612546384|0.360888779|0.454187632|0.099999845|24027.6|0.521278501|0.256090641|0.343452126|0.099999845|131347|0.677090764|0.456458032|0.54530257|0.099999845|2997.8|0.942125261|0.347460955|0.507684946|0.099999845|3372.8|0.874819458|0.476840317|0.617239892|0.049999844|44862.3|0.713193417|0.656825423|0.683849812|0.049999844|45624.2|Left|
0.991625428|0.227879107|0.370594293|0.099999845|2204.4|0.913609326|0.356164992|0.512525141|0.099999845|4234.1|0.73619318|0.506670177|0.600238323|0.049999844|24318.8|0.632721186|0.331540048|0.435094565|0.049999844|130902.3333|0.815688908|0.644009948|0.719753563|0.049999844|2877.3|0.986271918|0.521628857|0.682363093|0.049999844|3774.3|0.966862679|0.611293375|0.749021947|0.049999844|20678.3|0.926342785|0.727201164|0.814780354|0.049999844|7532.4|Right|
0.991280675|0.39780432|0.567763269|0.199999839|2162.6|0.80414921|0.512006283|0.625654757|0.199999839|8221.1|0.807458937|0.634474933|0.71059078|0.149999842|25150.8|0.654659986|0.354546636|0.4599801|0.149999842|130981.6667|0.837965786|0.719984233|0.774507701|0.149999842|2968.3|0.969529092|0.64296025|0.773175538|0.149999842|3167.1|0.929684222|0.777806938|0.846991003|0.099999845|17016.1|0.864809811|0.835192204|0.849743009|0.099999845|8809.8|Left|
0.98353374|0.232515424|0.376114339|0.149999842|2243.7|0.680537045|0.3347767|0.448783338|0.099999845|9584.2|0.642137766|0.554957807|0.595373273|0.049999844|26236.4|0.691188335|0.261776656|0.379734784|0.099999845|130771.3333|0.672661364|0.600402415|0.634481192|0.049999844|3678.9|0.945047498|0.426496953|0.587745965|0.049999844|3826.8|0.90955025|0.551108778|0.686349273|0.049999844|18846.4|0.835917413|0.740454018|0.785295129|0.049999844|8510.5|Left|
0.975963116|0.129641786|0.228880316|0.299999833|1170.5|0.764919817|0.358789325|0.488462776|0.199999839|6329.3|0.582156122|0.508288503|0.542720437|0.099999845|26104.2|0.611506343|0.300791681|0.403236687|0.149999842|129280.6667|0.769295275|0.561955988|0.64947933|0.149999842|1543.5|0.942829609|0.256790459|0.403643876|0.199999839|1749.8|0.874247134|0.685693026|0.768574655|0.049999844|38781|0.759675205|0.683418632|0.719532132|0.099999845|5880.8|Right|
0.982142866|0.161177441|0.276911497|0.099999845|1286.6|0.72770524|0.260901898|0.384095281|0.099999845|4045.3|0.59660542|0.40895769|0.485273093|0.049999844|23672.4|0.496640801|0.290994197|0.366971016|0.049999844|128932.3333|0.654916406|0.490005672|0.560584486|0.049999844|2689.6|0.943868756|0.33464551|0.494107008|0.049999844|2360.2|0.884434581|0.436163247|0.584217012|0.049999844|12885.2|0.7922194|0.582513213|0.671371639|0.049999844|4255|Left|
0.991814733|0.21729432|0.356486797|0.349999845|1096.6|0.704010963|0.382320791|0.495535612|0.249999836|9933.2|0.626553476|0.577745676|0.601160526|0.149999842|25194.1|0.567657292|0.321655065|0.410631508|0.199999839|128663|0.743902445|0.597646832|0.662802219|0.199999839|2737.4|0.969798684|0.37921533|0.545231581|0.249999836|1705.1|0.905199349|0.633556426|0.745400727|0.099999845|29527.1|0.804812074|0.741766155|0.772004128|0.149999842|9022.9|Left|
0.99274528|0.263351262|0.416274875|0.149999842|1176.9|0.820109665|0.346761137|0.487426996|0.149999842|3800.1|0.631821156|0.594541371|0.612614691|0.049999844|25409.1|0.652089477|0.30848971|0.418836683|0.099999845|130545|0.830747247|0.585443735|0.686850548|0.099999845|1459.3|0.969987571|0.477802575|0.64023447|0.099999845|1752.4|0.915933609|0.605694771|0.729187489|0.049999844|20587.2|0.834903657|0.779031634|0.80600059|0.049999844|8418.1|Left|
0.987733305|0.162008479|0.278360188|0.149999842|1179|0.626932025|0.259021133|0.366585135|0.099999845|7995.4|0.545156777|0.458601236|0.49814713|0.049999844|25694.2|0.429990381|0.31242618|0.361899942|0.049999844|128969.3333|0.780971408|0.410007447|0.537715793|0.099999845|1722|0.957263827|0.321348906|0.481171012|0.049999844|5075.6|0.87900418|0.441674322|0.587930501|0.049999844|21198.6|0.775786579|0.658924878|0.712596297|0.049999844|13173.2|Left|
0.968352318|0.38275817|0.548652053|0.049999844|1070.8|0.863896251|0.442811519|0.585506916|0.049999844|3001.7|0.900722444|0.359926522|0.514328599|0.049999844|23273.6|0.874166429|0.26374492|0.405228317|0.049999844|128712.3333|0.922433197|0.501421511|0.649684072|0.049999844|1333.5|0.963180006|0.481695324|0.642213583|0.049999844|1598.6|0.954615712|0.513362229|0.667671621|0.049999844|9121.9|0.949344695|0.516423941|0.668951869|0.049999844|2587.2|Right|
0.992089629|0.460788161|0.629293323|0.249999836|1153.7|0.855233729|0.551414967|0.670513809|0.249999836|5369.3|0.830873191|0.731225133|0.777870893|0.149999842|25394.8|0.665641665|0.426059574|0.519561589|0.149999842|128560|0.854982436|0.788829088|0.820574641|0.149999842|1483.2|0.972562134|0.688361108|0.806146741|0.149999842|1634|0.942464948|0.816778183|0.875131786|0.099999845|10457.2|0.919195771|0.847832739|0.882073224|0.149999842|2616.7|Left|
0.988398671|0.245943233|0.393877864|0.099999845|1109.9|0.786090612|0.326291382|0.461162806|0.099999845|3924.8|0.750120699|0.543716908|0.630455196|0.049999844|24633.3|0.620058715|0.360188961|0.455677301|0.049999844|128130.6667|0.80630213|0.64689672|0.717856646|0.049999844|1759.3|0.955877066|0.465249538|0.625871599|0.049999844|1686.8|0.923361063|0.56860429|0.703805983|0.049999844|10803.4|0.89155966|0.71381706|0.792848766|0.049999844|2631.9|Left|
0.992753625|0.287626296|0.44602707|0.299999833|50|0.830575168|0.489524573|0.615994275|0.249999836|4206.3|0.740933537|0.566548586|0.642111838|0.149999842|24133.6|0.659377396|0.379827678|0.482002616|0.149999842|126323|0.815028906|0.690723002|0.747744977|0.149999842|75.8|0.973910749|0.480033249|0.643091559|0.199999839|106.9|0.932912648|0.788872838|0.854867756|0.049999844|2132.4|0.85086441|0.790053785|0.819332242|0.099999845|662.8|Right|
0.992686749|0.249354854|0.398587734|0.099999845|56.9|0.803284943|0.370073915|0.50670737|0.099999845|2403.2|0.750662088|0.508288503|0.606144369|0.049999844|23128.5|0.634808123|0.340768933|0.443476766|0.049999844|126151.6667|0.806963444|0.618379056|0.700195611|0.049999844|151.3|0.96543926|0.466736645|0.62926054|0.049999844|213.9|0.92680341|0.573196888|0.708320975|0.049999844|684.7|0.886847019|0.68389976|0.772262573|0.049999844|321.1|Left|
0.942363083|0.014302585|0.028177511|0.299999833|143.2|0.279105514|0.087346368|0.133053496|0.099999845|11814.4|0.278795242|0.170450076|0.211557776|0.049999844|23594.5|0.246083096|0.138083369|0.176902384|0.049999844|126472.6667|0.315202147|0.206315875|0.249392003|0.049999844|656.3|0.861307442|0.04264532|0.081266925|0.149999842|611|0.712527156|0.215194851|0.330556303|0.049999844|8846.3|0.451866001|0.279622108|0.345464885|0.049999844|13253.5|Right|
0.973460734|0.040108472|0.077042632|0.099999845|147.4|0.343362331|0.105323009|0.161199614|0.049999844|6419|0.416609943|0.13384071|0.202595338|0.049999844|22526.5|0.381055683|0.11525172|0.176976308|0.049999844|126376|0.491316766|0.195512399|0.279715896|0.049999844|391.2|0.933287024|0.117482394|0.208694294|0.049999844|414.5|0.750508487|0.193675369|0.307895541|0.049999844|2056.2|0.606718242|0.229891092|0.333439052|0.049999844|714.4|Left|
0.921722114|0.020600971|0.040301189|0.149999842|146.9|0.233272299|0.072431438|0.110540017|0.049999844|13495|0.306229442|0.109871842|0.161720201|0.049999844|22377.3|0.2718198|0.092901193|0.138475075|0.049999844|126351|0.368246406|0.155316457|0.218482763|0.049999844|1167.5|0.803030312|0.055635743|0.104061842|0.049999844|1160.3|0.634933949|0.132441059|0.219166189|0.049999844|5230.5|0.459200889|0.178454265|0.25702408|0.049999844|3743.3|Left|
0.956388474|0.354896545|0.517689109|0.049999844|121.5|0.879092693|0.374622762|0.525363386|0.049999844|752.6|0.897717416|0.271792859|0.417257011|0.049999844|22077.9|0.888846934|0.206009716|0.334493309|0.049999844|126376|0.919623196|0.40134716|0.558813751|0.049999844|148.1|0.942923307|0.391637146|0.553416371|0.049999844|176.7|0.935118735|0.404715031|0.564930737|0.049999844|1132.1|0.933600426|0.407733023|0.567584038|0.049999844|287.1|Right|
0.944905877|0.149280503|0.257828146|0.149999842|134.9|0.69053632|0.203297898|0.31411773|0.149999842|1384.7|0.586266816|0.236014515|0.336545318|0.099999845|22653.7|0.361522794|0.225123569|0.277466327|0.049999844|126518.6667|0.643367589|0.322879761|0.429973483|0.099999845|150.8|0.867855191|0.27892229|0.422164112|0.049999844|505.3|0.782878816|0.396798313|0.526661038|0.049999844|2195.1|0.615052998|0.449284881|0.519259989|0.049999844|856.8|Right|
0.929539323|0.075012028|0.138821423|0.099999845|124.3|0.428134561|0.134715483|0.20494394|0.049999844|5108.7|0.520060062|0.166688532|0.252459317|0.049999844|21902.3|0.460950136|0.137077376|0.211314127|0.049999844|126303|0.600969315|0.244062454|0.347144485|0.049999844|182.4|0.834071338|0.156541139|0.263607562|0.049999844|215.9|0.760901272|0.205309883|0.323367327|0.049999844|1415.1|0.675496697|0.26768142|0.383422643|0.049999844|409.3|Left|
0.983073592|0.160040244|0.275267988|0.049999844|20.6|0.768755674|0.185102567|0.298364371|0.049999844|594.7|0.775827467|0.135327816|0.230456948|0.049999844|22751|0.750071824|0.114201985|0.198223501|0.049999844|126049|0.846298516|0.216507018|0.344803572|0.049999844|22.9|0.951015532|0.208896473|0.342549771|0.049999844|34.3|0.929937482|0.22118707|0.357372522|0.049999844|52.4|0.886908829|0.226391986|0.360709429|0.049999844|22.8|Right|
0.964777946|0.055110879|0.104265794|0.199999839|41|0.55570817|0.141582474|0.22566928|0.099999845|2029.7|0.454750806|0.140882656|0.215120554|0.049999844|22013.5|0.42163223|0.122249924|0.189542934|0.049999844|125843.3333|0.551822662|0.211214632|0.305497557|0.049999844|105|0.933075011|0.115864061|0.206131816|0.099999845|143.1|0.807299972|0.221536979|0.347667903|0.049999844|1041.7|0.620193422|0.235620871|0.341500521|0.049999844|1121.7|Right|
0.961003304|0.229584917|0.370626658|0.049999844|25.5|0.928459823|0.233871326|0.373628676|0.049999844|169.3|0.933207154|0.150942564|0.259854645|0.049999844|22357.1|0.935823083|0.112889819|0.201475352|0.049999844|125931.6667|0.946768045|0.239601105|0.382421702|0.049999844|46.7|0.956391215|0.236933038|0.379780561|0.049999844|35.1|0.952521205|0.240432143|0.383949161|0.049999844|118.8|0.952150643|0.241088226|0.384755015|0.049999844|68.8|Right|
0.959309876|0.128898218|0.22726047|0.149999842|25.9|0.63596797|0.159777805|0.255392015|0.099999845|1134.7|0.501215875|0.153260723|0.234742418|0.049999844|22004.1|0.436264813|0.115864061|0.18310006|0.049999844|126906|0.587954521|0.226304516|0.326816767|0.049999844|38.8|0.873143911|0.20832786|0.336393803|0.049999844|58.5|0.816861749|0.241131961|0.372349083|0.049999844|169|0.665059686|0.253422558|0.366999209|0.049999844|101.5|Right|
0.9423908|0.085859247|0.157379925|0.049999844|37.4|0.602167189|0.119100727|0.198867992|0.049999844|812.8|0.618594229|0.096618995|0.167133242|0.049999844|21631.2|0.575037599|0.083628573|0.146021083|0.049999844|125975.6667|0.685534596|0.152560905|0.249579638|0.049999844|27|0.870354116|0.130079165|0.2263318|0.049999844|30.4|0.810031474|0.146218777|0.247721374|0.049999844|115|0.724227846|0.157940775|0.259327084|0.049999844|54.4|Left|
0.791208804|0.80898875|0.800000012|0.899999976|5|0.795454562|0.786516845|0.790960491|0.949999988|40|0.795180738|0.741573036|0.767441869|0.949999988|66|0.800000012|0.76404494|0.781609237|0.949999988|1721|0.795454562|0.786516845|0.790960491|0.949999988|54|0.752380967|0.887640476|0.814433038|0.399999857|8|0.713043451|0.921348333|0.803921521|0.649999917|18|0.795454562|0.786516845|0.790960491|0.949999988|26|Right|
0.80898875|0.80898875|0.80898875|0.449999869|3|0.806818187|0.797752798|0.802259862|0.399999857|6|0.802325606|0.775280893|0.788571417|0.399999857|37|0.806451619|0.842696607|0.824175835|0.299999833|1606|0.802197814|0.820224702|0.811111152|0.399999857|2|0.80898875|0.80898875|0.80898875|0.449999869|3|0.759615362|0.887640476|0.818652809|0.299999833|18|0.802197814|0.820224702|0.811111152|0.399999857|6|Right|
0|0|0|0|0|0.173913047|0.224719107|0.196078435|0.949999988|9|0.269911498|0.685393274|0.387301624|0.949999988|38|0.539682567|0.76404494|0.632558167|0.949999988|1604|0.28761062|0.730337083|0.412698418|0.949999988|14|0.610619485|0.775280893|0.683168292|0.899999976|55|0.551999986|0.775280893|0.644859791|0.949999988|88|0.305309743|0.775280893|0.438095242|0.949999988|78|Right|
0.714285731|0.112359554|0.194174767|0.949999988|54|0.10569106|0.146067411|0.122641519|0.949999988|50|0.480620146|0.696629226|0.568807304|0.949999988|66|0.519083977|0.76404494|0.618181825|0.949999988|2328|0.503816783|0.741573036|0.599999964|0.949999988|55|0.639999986|0.719101131|0.677248716|0.949999988|72|0.644859754|0.775280893|0.704081595|0.949999988|140|0.526717544|0.775280893|0.627272725|0.949999988|67|Right|
0.807228923|0.752808988|0.779069841|0.949999988|3|0.807228923|0.752808988|0.779069841|0.949999988|5|0.797468364|0.707865179|0.75|0.949999988|40|0.814814806|0.741573036|0.776470602|0.899999976|1839|0.807228923|0.752808988|0.779069841|0.949999988|3|0.807228923|0.752808988|0.779069841|0.949999988|4|0.807229074|0.752808988|0.779069841|0.949999988|17|0.807228923|0.752808988|0.779069841|0.949999988|6|Right|
0.777777791|0.629213512|0.695652187|0.949999988|4|0.546296299|0.662921369|0.598984778|0.949999988|6|0.596153855|0.696629226|0.642487049|0.949999988|38|0.626168251|0.752808988|0.683673441|0.949999988|2239|0.611111104|0.741573036|0.6700508|0.949999988|4|0.752808988|0.752808988|0.752808988|0.949999988|4|0.752808988|0.752808988|0.752808988|0.949999988|18|0.620370388|0.752808988|0.680203021|0.949999988|5|Right|
0.729729712|0.303370774|0.428571403|0.649999917|1|0.458823532|0.438202262|0.448275864|0.649999917|5|0.40196079|0.460674167|0.429319352|0.549999893|35|0.442477882|0.561797738|0.495049536|0.199999839|1603|0.445454538|0.550561786|0.492462277|0.449999869|1|0.567901254|0.516853929|0.541176498|0.449999869|1|0.494505495|0.505617976|0.5|0.549999893|4|0.446428567|0.561797738|0.49751243|0.399999857|2|Right|
0.800000012|0.134831458|0.230769217|0.74999994|1|0.25|0.23595506|0.242774561|0.499999881|10|0.327433616|0.415730327|0.366336644|0.599999905|35|0.383928567|0.483146071|0.427860707|0.349999845|1609|0.371681422|0.471910119|0.415841579|0.549999893|5|0.50746268|0.38202247|0.43589744|0.599999905|11|0.417582422|0.42696628|0.422222227|0.599999905|30|0.371681422|0.471910119|0.415841579|0.599999905|25|Right|
0.925619841|0.104089223|0.187134504|0.899999976|8|0.457805902|0.201672867|0.280000001|0.849999964|31|0.415094346|0.32713756|0.365904391|0.799999952|14|0.559479535|0.559479535|0.559479535|0.199999839|1066|0.489851147|0.336431235|0.398898065|0.849999964|9|0.816993475|0.232342005|0.361794502|0.799999952|12|0.693578005|0.351301104|0.466378778|0.74999994|100|0.520897031|0.47490707|0.49684006|0.74999994|41|Left|
0.925233662|0.092007436|0.167371079|0.549999893|8|0.45103094|0.162639409|0.239071041|0.399999857|17|0.377049178|0.342007428|0.358674467|0.399999857|17|0.547574639|0.545539021|0.546554923|0.149999842|992|0.427878797|0.328066915|0.371383488|0.449999869|11|0.817869425|0.221189588|0.348207742|0.399999857|48|0.679849327|0.33550185|0.449284375|0.399999857|145|0.494834721|0.445167273|0.468688846|0.399999857|101|Left|
0.712538242|0.211050719|0.3256464|0.849999964|27|0.463810921|0.284420282|0.352610916|0.849999964|47|0.435328901|0.5335145|0.479446471|0.399999857|159|0.429837525|0.527173936|0.473555744|0.249999836|2538|0.435328901|0.5335145|0.479446471|0.399999857|206|0.663265288|0.412137687|0.508379877|0.649999917|151|0.573280156|0.520833313|0.545799673|0.399999857|2173|0.482248515|0.590579689|0.530944645|0.449999869|2933|Right|
0.719512224|0.160326093|0.26222223|0.449999869|30|0.443014711|0.218297094|0.29247573|0.399999857|44|0.406203836|0.498188406|0.447518289|0.149999842|88|0.400890857|0.489130437|0.440636456|0.099999845|1883|0.406203836|0.498188406|0.447518289|0.149999842|244|0.655536056|0.337862313|0.445905536|0.249999836|793|0.559754848|0.496376812|0.526164174|0.149999842|2450|0.456425399|0.559782624|0.50284785|0.149999842|4198|Right|
1|0.909622312|0.952672482|0.949999988|38|0.974778116|0.938399255|0.956242859||141|0.970249534|0.909172654|0.938718677|0.899999976|79|0.971620977|0.908273399|0.938879848|0.899999976|2202|0.975499094|0.966726601|0.971092999|0.899999976|41|0.995720387|0.941546738|0.967876136|0.899999976|46|0.988495171|0.965827346|0.977029741|0.799999952|384|0.971390247|0.977068365|0.974220991|0.799999952|142|Left|
0.999508381|0.914118707|0.954908371|0.599999905|38|0.974263012|0.936151087|0.954826891|0.549999893|53|0.963514149|0.902428031|0.931971192|0.499999881|80|0.976811588|0.909172654|0.941779256|0.449999869|2084|0.979329348|0.958633065|0.968870699|0.549999893|44|0.99714011|0.940647483|0.968070388|0.549999893|46|0.987574756|0.964928031|0.976120055|0.349999845|1886|0.975664735|0.973471224|0.974566698|0.449999869|76|Right|
0|0|0|0|0|0.232673272|0.14793165|0.180868611|0.949999988|355|0.784219682|0.80890286|0.796370149|0.899999976|86|0.839231133|0.863758981|0.851318479|0.649999917|2096|0.78593272|0.80890286|0.797252357|0.949999988|697|0.982554853|0.785071969|0.872781813|0.949999988|1245|0.969476759|0.899730206|0.933302283|0.949999988|3512|0.886660874|0.914568365|0.900398433|0.899999976|6774|Left|
0.997175157|0.158723027|0.273855716|0.949999988|63|0.318658292|0.20503597|0.249521211|0.949999988|328|0.853065073|0.819694221|0.836046755|0.949999988|85|0.852631569|0.874100745|0.863232672|0.449999869|2413|0.894712627|0.875|0.884746492|0.949999988|56|0.988959014|0.845773399|0.911778927|0.949999988|74|0.98124992|0.917715847|0.948420048|0.949999988|342|0.955596685|0.928956807|0.942088485|0.949999988|104|Left|
0.998963177|0.866456807|0.928003848|0.149999842|32|0.974614263|0.88039571|0.925112247|0.149999842|50|0.949088931|0.796312928|0.8660146|0.099999845|81|0.977557421|0.842176259|0.904830933|0.149999842|2014|0.970091641|0.904226601|0.936001837|0.099999845|42|0.995456815|0.886690676|0.937931001|0.099999845|50|0.979386406|0.918615103|0.948027849|0.049999844|678|0.974915564|0.908722997|0.940656245|0.099999845|61|Left|
0.99938041|0.725269794|0.840542018|0.949999988|32|0.923036933|0.798111498|0.856040478|0.949999988|80|0.962814629|0.756744623|0.847432077|0.949999988|81|0.96738559|0.826888502|0.891636372|0.949999988|2022|0.973592401|0.87859714|0.923658729|0.949999988|42|0.99529779|0.85656476|0.920734704|0.949999988|50|0.990355386|0.877248228|0.930376768|0.949999988|309|0.977578461|0.882194221|0.927440286|0.949999988|68|Left|
0.994092822|0.529676259|0.691111743|0.949999988|38|0.805555582|0.651978433|0.720675886|0.949999988|75|0.791446686|0.674010813|0.72802335|0.899999976|79|0.814908743|0.722571969|0.765967607|0.899999976|2084|0.817871094|0.753147483|0.784176052|0.899999976|41|0.963548839|0.629946053|0.761827052|0.899999976|46|0.903459847|0.72796762|0.806274891|0.699999928|887|0.844238281|0.777428031|0.809456944|0.899999976|62|Left|
0.994884908|0.524730206|0.687076807|0.599999905|39|0.812903225|0.62320143|0.705523074|0.549999893|71|0.774298072|0.644784153|0.703631043|0.499999881|83|0.824117959|0.703687072|0.759155929|0.449999869|2027|0.797924876|0.72616905|0.760357857|0.499999881|43|0.968376696|0.61960429|0.755689561|0.499999881|48|0.899943769|0.719874084|0.799900115|0.249999836|2935|0.817021251|0.776978433|0.796496928|0.449999869|84|Left|
