Dataset|Representation Model|Similarity Metric|Duplicates Type|Domain|Valid Pairs|BF Pairs|Average Characters D1|Average Tokens D1|Average Characters D2|Average Tokens D2|Portion of Valid Pairs|CNC Precision|CNC Recall|CNC F-Measure|CNC Threshold|CNC Run-time|RSR Precision|RSR Recall|RSR F-Measure|RSR Threshold|RSR Run-time|RCA Precision|RCA Recall|RCA F-Measure|RCA Threshold|RCA Run-time|BAH Precision|BAH Recall|BAH F-Measure|BAH Threshold|BAH Run-time|BMC Precision|BMC Recall|BMC F-Measure|BMC Threshold|BMC Run-time|EXC Precision|EXC Recall|EXC F-Measure|EXC Threshold|EXC Run-time|KRC Precision|KRC Recall|KRC F-Measure|KRC Threshold|KRC Run-time|UMC Precision|UMC Recall|UMC F-Measure|UMC Threshold|UMC Run-time|BMC Configuration
DBLP-ACM|CHARACTER_FOURGRAMS_TF_IDF|ARCS_SIMILARITY|Balanced|Bibliographic|5515339|6001104|122|21|145|25|0.919|0.99937886|0.723471224|0.839332283|0.099999845|42|0.942238271|0.821492791|0.877732456|0.099999845|66|0.968973756|0.912769794|0.940032423|0.049999844|144|0.97555244|0.933003604|0.953803718|0.049999844|2139|0.986388385|0.977517962|0.981933177|0.049999844|56|0.996560216|0.91187048|0.952336252|0.049999844|40|0.996328592|0.97616905|0.986145794|0.049999844|280|0.993197262|0.984712243|0.988936543|0.049999844|53|Left
DBLP-ACM|CHARACTER_FOURGRAMS_TF_IDF|COSINE_SIMILARITY|Balanced|Bibliographic|5515339|6001104|122|21|145|25|0.919|0.99949187|0.884442449|0.938454211|0.699999928|42|0.96545285|0.929856122|0.947320223|0.649999917|62|0.971641123|0.939748228|0.9554286|0.399999857|132|0.983931959|0.936151087|0.959447026|0.449999869|2015|0.981539845|0.980215847|0.98087734|0.449999869|53|0.997152328|0.944694221|0.970214665|0.549999893|38|0.990871727|0.97616905|0.983465433|0.349999845|247|0.986983836|0.988758981|0.987870634|0.399999857|58|Left
DBLP-ACM|CHARACTER_FOURGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Balanced|Bibliographic|4810179|6001104|122|21|145|25|0.802|1|0.85296762|0.920650303|0.499999881|38|0.968856454|0.89523381|0.930591345|0.499999881|62|0.941098332|0.955485582|0.94823736|0.199999839|134|0.966556787|0.922661841|0.944099367|0.299999833|2018|0.967582166|0.966277003|0.966929138|0.349999845|46|0.995645881|0.925359726|0.959216952|0.399999857|36|0.985799372|0.967625916|0.976628125|0.199999839|254|0.976587117|0.975269794|0.975928009|0.349999845|48|Left
DBLP-ACM|TOKEN_UNIGRAMS|ENHANCED_JACCARD_SIMILARITY|Balanced|Bibliographic|4251908|6001104|122|21|145|25|0.709|0.998983204|0.883543193|0.937723696|0.399999857|32|0.975516081|0.91366905|0.943580151|0.399999857|49|0.965831459|0.953237414|0.95949316|0.249999836|125|0.98470366|0.926258981|0.954587579|0.299999833|2010|0.982328951|0.974820137|0.97856015|0.299999833|41|0.995224476|0.937050343|0.965261698|0.299999833|29|0.99043715|0.97796762|0.984162927|0.199999839|196|0.980820715|0.988758981|0.984773874|0.249999836|43|Left
DBLP-ACM|TOKEN_UNIGRAMS_TF_IDF|ARCS_SIMILARITY|Balanced|Bibliographic|4251908|6001104|122|21|145|25|0.709|0.997990608|0.669964015|0.801721752|0.099999845|33|0.878208339|0.784622312|0.828781843|0.049999844|89|0.983706713|0.868705034|0.922636092|0.049999844|130|0.986751735|0.904226601|0.943688393|0.049999844|2248|0.995784521|0.95593524|0.975453019|0.049999844|41|0.997019351|0.902428031|0.947368324|0.049999844|54|0.997637033|0.949190676|0.972811103|0.049999844|195|0.996721327|0.956834555|0.976370752|0.049999844|63|Left
DBLP-ACM|TOKEN_UNIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Balanced|Bibliographic|456464|6001104|122|21|145|25|0.076|1|0.83812952|0.911937416|0.499999881|6|0.950975716|0.898381293|0.923930585|0.449999869|26|0.94593364|0.936151087|0.941016912|0.249999836|109|0.969194293|0.919514418|0.943700969|0.299999833|1992|0.960396051|0.95953238|0.959963977|0.299999833|7|0.99516207|0.924910069|0.958750904|0.299999833|6|0.985280573|0.96312952|0.974079132|0.099999845|93|0.971158206|0.968974829|0.970065296|0.299999833|8|Left
DBLP-ACM|TOKEN_UNIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Balanced|Bibliographic|456464|6001104|122|21|145|25|0.076|0.999451458|0.819244623|0.90042007|0.399999857|5|0.948309183|0.882643878|0.914299011|0.349999845|28|0.928415537|0.956384897|0.942192674|0.049999844|110|0.948387086|0.925359726|0.936731935|0.199999839|2112|0.971811473|0.945593536|0.958523273|0.299999833|6|0.99605912|0.909172654|0.950634718|0.249999836|6|0.98519206|0.957284153|0.971037567|0.099999845|44|0.978723407|0.951438844|0.964888275|0.299999833|7|Left
DBLP-ACM|TOKEN_BIGRAMS|COSINE_SIMILARITY|Balanced|Bibliographic|834001|6001104|122|21|145|25|0.139|1|0.789568365|0.882412016|0.599999905|8|0.956082761|0.851618707|0.900832355|0.549999893|26|0.937998235|0.952338159|0.945113838|0.199999839|110|0.964985967|0.929406464|0.946862042|0.299999833|1993|0.96547085|0.968075514|0.966771483|0.299999833|10|0.994074047|0.905125916|0.947517037|0.349999845|8|0.989772201|0.957284153|0.973257184|0.299999833|44|0.978942633|0.982464015|0.980700135|0.299999833|12|Left
DBLP-ACM|TOKEN_BIGRAMS_TF_IDF|ARCS_SIMILARITY|Balanced|Bibliographic|834001|6001104|122|21|145|25|0.139|1|0.780125916|0.876483977|0.099999845|8|0.929850042|0.864208639|0.895828485|0.049999844|38|0.981189609|0.867805779|0.921021223|0.049999844|118|0.984759092|0.90062952|0.940817297|0.049999844|2166|0.986473858|0.950989187|0.968406558|0.049999844|10|0.998535156|0.919514418|0.957397044|0.049999844|8|0.992456377|0.946492791|0.968929827|0.049999844|43|0.989277363|0.95413667|0.971389353|0.049999844|10|Left
DBLP-ACM|TOKEN_BIGRAMS_TF_IDF|COSINE_SIMILARITY|Balanced|Bibliographic|834001|6001104|122|21|145|25|0.139|0.999487996|0.877697825|0.934642136|0.599999905|8|0.965887845|0.929406464|0.947296023|0.549999893|24|0.971684754|0.925809324|0.948192477|0.349999845|109|0.979611218|0.928956807|0.953611851|0.449999869|1995|0.977047682|0.97616905|0.976608157|0.349999845|10|0.99572444|0.942446053|0.968352973|0.499999881|8|0.989459217|0.970773399|0.980027258|0.299999833|44|0.981573045|0.982014418|0.981793642|0.249999836|13|Left
DBLP-ACM|TOKEN_TRIGRAMS_TF_IDF|COSINE_SIMILARITY|Balanced|Bibliographic|74490|6001104|122|21|145|25|0.012|1|0.824640274|0.90389353|0.499999881|2|0.957987309|0.881744623|0.918286145|0.449999869|21|0.958353281|0.900179863|0.928356171|0.199999839|107|0.976359367|0.928507209|0.951832235|0.199999839|1993|0.973339379|0.968525171|0.970926285|0.149999842|3|0.995044589|0.902877688|0.946723282|0.349999845|3|0.98929733|0.95593524|0.972330153|0.149999842|8|0.981012642|0.975719452|0.978358924|0.149999842|5|Left
DBLP-ACM|TOKEN_TRIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Balanced|Bibliographic|7450|6001104|122|21|145|25|0.001|0.998685062|0.683003604|0.811214924|0.299999833|2|0.944299817|0.815647483|0.87527138|0.149999842|32|0.949946761|0.802158296|0.869819641|0.049999844|104|0.972945869|0.87320143|0.920379162|0.049999844|1990|0.963087261|0.903327346|0.932250619|0.049999844|4|0.993680894|0.848471224|0.915352941|0.049999844|3|0.984841049|0.905575514|0.943546474|0.049999844|4|0.97705543|0.91906476|0.947173297|0.049999844|3|Left
DBLP-ACM|TOKEN_TRIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Balanced|Bibliographic|7450|6001104|122|21|145|25|0.001|0.998792291|0.743705034|0.852577329|0.199999839|2|0.952626169|0.831834555|0.888142109|0.099999845|29|0.95939362|0.796762586|0.870547771|0.049999844|106|0.976373911|0.85476619|0.911532044|0.049999844|1988|0.969022274|0.900179863|0.933333397|0.049999844|4|0.995811522|0.855215847|0.920174181|0.049999844|3|0.989167869|0.903327346|0.94430089|0.049999844|3|0.981186688|0.914568365|0.94670701|0.049999844|3|Left
Walmart-Amazon|CHARACTER_BIGRAMS|COSINE_SIMILARITY|Scarce|E-commerce|56366331|56376996|99|23|107|24|9.393|0.663072765|0.288393915|0.40196079|0.799999952|416|0.381742746|0.323563904|0.35025382|0.799999952|541|0.438612103|0.577960134|0.498735458|0.74999994|659|0.459595948|0.320046902|0.377332419|0.799999952|123084|0.441409677|0.587338805|0.504024088|0.74999994|356|0.5|0.562719822|0.529509127|0.74999994|372|0.470919311|0.588511109|0.523189187|0.74999994|2469|0.450354606|0.595545113|0.512872219|0.74999994|539|Right
Walmart-Amazon|CHARACTER_BIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|E-commerce|56366331|56376996|99|23|107|24|9.393|0.613636374|0.253223926|0.358506262|0.599999905|436|0.357894748|0.279015243|0.313570499|0.599999905|484|0.406908184|0.566236794|0.473529398|0.499999881|714|0.381471395|0.32825321|0.352867037|0.549999893|122719|0.410981685|0.579132497|0.480778575|0.499999881|351|0.462817997|0.554513454|0.504533291|0.499999881|375|0.438658416|0.582649469|0.50050348|0.499999881|2500|0.421052635|0.590855777|0.491707325|0.499999881|570|Right
Walmart-Amazon|CHARACTER_BIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|E-commerce|56366331|56376996|99|23|107|24|9.393|0.584958196|0.246189922|0.34653464|0.549999893|407|0.40114069|0.247362256|0.306018859|0.599999905|449|0.415254235|0.516998827|0.460574389|0.499999881|621|0.40605095|0.29894489|0.344361901|0.549999893|122492|0.421248823|0.529894471|0.46936658|0.499999881|352|0.473913044|0.511137187|0.491821826|0.499999881|406|0.449360877|0.535756171|0.488770068|0.499999881|2542|0.43192488|0.539273143|0.479666322|0.499999881|508|Right
Walmart-Amazon|CHARACTER_BIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|E-commerce|56366331|56376996|99|23|107|24|9.393|0.658536613|0.15826495|0.255198509|0.399999857|426|0.211976051|0.207502931|0.209715649|0.399999857|494|0.329420388|0.526377499|0.405234635|0.349999845|671|0.268092096|0.382180542|0.315128088|0.349999845|124081|0.334302336|0.539273143|0.412741154|0.349999845|358|0.463768125|0.600234449|0.523249924|0.149999842|8892|0.381153315|0.635404468|0.476483494|0.299999833|2824|0.347890437|0.550996482|0.426497281|0.349999845|607|Right
Walmart-Amazon|CHARACTER_BIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|E-commerce|56366331|56376996|99|23|107|24|9.393|0.751879692|0.468933165|0.577617347|0.74999994|405|0.470715821|0.50879252|0.489014089|0.74999994|462|0.59849298|0.651817143|0.624017954|0.74999994|699|0.486434102|0.588511109|0.532625973|0.699999928|122776|0.602972388|0.665885091|0.632869065|0.74999994|350|0.594696999|0.736225069|0.657936096|0.699999928|376|0.569163024|0.75732708|0.649899423|0.699999928|2753|0.551577151|0.758499444|0.638696969|0.699999928|513|Right
Walmart-Amazon|CHARACTER_BIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|E-commerce|56366331|56376996|99|23|107|24|9.393|0.672248781|0.329425544|0.442171514|0.549999893|414|0.402075231|0.363423198|0.381773412|0.549999893|455|0.456235468|0.690504074|0.549440324|0.449999869|624|0.393133044|0.536928475|0.453914762|0.449999869|122728|0.459129095|0.704572082|0.555966675|0.449999869|357|0.518485129|0.674091458|0.58613658|0.449999869|393|0.492718458|0.713950753|0.583054125|0.449999869|2499|0.47235024|0.720984757|0.570765674|0.449999869|543|Right
Walmart-Amazon|CHARACTER_BIGRAM_GRAPHS|GRAPH_CONTAINMENT_SIMILARITY|Scarce|E-commerce|52456266|56376996|99|23|107|24|8.741|0.634760678|0.295427889|0.403200001|0.649999917|386|0.36916548|0.305978894|0.33461538|0.699999928|428|0.466807157|0.519343495|0.491675943|0.649999917|697|0.359121293|0.44079718|0.395789474|0.599999905|122997|0.472538859|0.534583807|0.501650155|0.649999917|328|0.462823719|0.649472475|0.540487766|0.549999893|355|0.453839511|0.616647124|0.522862792|0.599999905|2478|0.430992723|0.626025796|0.510516226|0.599999905|494|Right
Walmart-Amazon|CHARACTER_BIGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|Scarce|E-commerce|52456266|56376996|99|23|107|24|8.741|0.620947659|0.291910917|0.397129208|0.649999917|392|0.372907162|0.287221581|0.324503332|0.699999928|427|0.430809408|0.580304801|0.494505495|0.599999905|648|0.365384609|0.4232122|0.392178148|0.599999905|123218|0.434334755|0.593200445|0.501486599|0.599999905|334|0.467362911|0.629542768|0.536463499|0.549999893|355|0.427279592|0.664712787|0.520183504|0.549999893|2657|0.442906588|0.600234449|0.509706378|0.599999905|510|Right
Walmart-Amazon|CHARACTER_BIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|E-commerce|52456266|56376996|99|23|107|24|8.741|0.622828782|0.294255555|0.399681509|0.599999905|385|0.390207708|0.308323562|0.344466269|0.649999917|425|0.423813492|0.596717477|0.495618314|0.549999893|608|0.405442178|0.349355221|0.375314862|0.599999905|123113|0.429042906|0.609613121|0.503632009|0.549999893|333|0.464256376|0.662368119|0.545893729|0.499999881|375|0.43221575|0.69519341|0.533033669|0.499999881|2498|0.444999993|0.626025796|0.52021426|0.549999893|496|Right
Walmart-Amazon|CHARACTER_BIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|E-commerce|52456266|56376996|99|23|107|24|8.741|0.578666687|0.25439626|0.353420228|0.499999881|416|0.396887153|0.239155918|0.298463762|0.599999905|481|0.408730149|0.483001173|0.442772686|0.499999881|731|0.328877002|0.432590842|0.373670906|0.449999869|123912|0.412915856|0.494724512|0.450133383|0.499999881|332|0.435282826|0.532239139|0.478902936|0.449999869|364|0.408128709|0.56506449|0.473942995|0.449999869|2685|0.422812194|0.504103184|0.459893048|0.499999881|515|Right
Walmart-Amazon|CHARACTER_TRIGRAMS|COSINE_SIMILARITY|Scarce|E-commerce|52003684|56376996|99|23|107|24|8.666|0.677570105|0.339976549|0.452771276|0.699999928|376|0.404551208|0.375146538|0.389294386|0.699999928|431|0.430123091|0.696365774|0.531781495|0.599999905|640|0.496360987|0.399765521|0.442857116|0.699999928|123055|0.434720218|0.710433781|0.539385796|0.599999905|338|0.510204077|0.674091458|0.580808103|0.599999905|368|0.467492253|0.708089113|0.563170135|0.599999905|2352|0.439884812|0.716295421|0.545049012|0.599999905|497|Right
Walmart-Amazon|CHARACTER_TRIGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|E-commerce|52003684|56376996|99|23|107|24|8.666|0.615979373|0.280187577|0.385173261|0.449999869|385|0.42967245|0.261430234|0.325072885|0.549999893|418|0.420711964|0.609613121|0.497845888|0.399999857|642|0.331201136|0.546307147|0.412389368|0.349999845|122682|0.425480783|0.622508764|0.505473554|0.399999857|330|0.491346151|0.599062145|0.539883733|0.399999857|364|0.460154235|0.629542768|0.531683147|0.399999857|2343|0.435691327|0.635404468|0.516928911|0.399999857|500|Right
Walmart-Amazon|CHARACTER_TRIGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|E-commerce|52003684|56376996|99|23|107|24|8.666|0.625344336|0.26611957|0.373355269|0.449999869|413|0.352862835|0.31066823|0.330423951|0.449999869|435|0.424880385|0.5205158|0.467860907|0.399999857|678|0.330298007|0.467760831|0.38719067|0.349999845|123327|0.429650605|0.533411503|0.47594142|0.399999857|332|0.456140339|0.579132497|0.510330617|0.349999845|345|0.419822723|0.610785484|0.497612238|0.349999845|2360|0.437142849|0.538100839|0.482396215|0.399999857|471|Right
Walmart-Amazon|CHARACTER_TRIGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|E-commerce|52003684|56376996|99|23|107|24|8.666|0.63809526|0.314185232|0.421052605|0.249999836|377|0.350632906|0.324736238|0.337188065|0.299999833|433|0.465946853|0.657678783|0.545454562|0.249999836|709|0.407441854|0.513481855|0.454356849|0.249999836|123408|0.469572365|0.669402122|0.551957488|0.249999836|378|0.476934522|0.75146544|0.583522975|0.199999839|341|0.5|0.678780794|0.575832903|0.249999836|2563|0.47897774|0.681125462|0.562439501|0.249999836|493|Right
Walmart-Amazon|CHARACTER_TRIGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|E-commerce|52003684|56376996|99|23|107|24|8.666|0.74363637|0.479484171|0.583036363|0.699999928|374|0.520432711|0.507620156|0.513946593|0.699999928|421|0.572936654|0.699882746|0.63007915|0.649999917|610|0.587976515|0.470105499|0.5224756|0.699999928|122806|0.575614393|0.713950753|0.637362659|0.649999917|333|0.574187875|0.766705751|0.656626523|0.599999905|365|0.55203253|0.796014071|0.651944339|0.599999905|2320|0.579696417|0.716295421|0.640797019|0.649999917|501|Right
Walmart-Amazon|CHARACTER_TRIGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|E-commerce|52003684|56376996|99|23|107|24|8.666|0.681192636|0.348182887|0.460822344|0.449999869|374|0.398533016|0.382180542|0.390185535|0.449999869|422|0.454268306|0.698710442|0.550577343|0.349999845|601|0.496423453|0.406799525|0.447164953|0.449999869|122599|0.458929926|0.713950753|0.558715641|0.349999845|345|0.523851573|0.69519341|0.597481072|0.349999845|366|0.49319455|0.722157121|0.586108446|0.349999845|2302|0.466767371|0.724501729|0.567753792|0.349999845|497|Right
Walmart-Amazon|CHARACTER_TRIGRAM_GRAPHS|GRAPH_CONTAINMENT_SIMILARITY|Scarce|E-commerce|38086581|56376996|99|23|107|24|6.347|0.635593235|0.263774902|0.372825176|0.599999905|285|0.353599995|0.259085566|0.299052745|0.649999917|350|0.410933077|0.511137187|0.455590397|0.549999893|551|0.412742376|0.349355221|0.378412724|0.599999905|122631|0.41094619|0.519343495|0.458829612|0.549999893|238|0.448863626|0.555685818|0.496595055|0.499999881|246|0.417637259|0.588511109|0.488564461|0.499999881|1767|0.388172865|0.600234449|0.471454859|0.499999881|355|Right
Walmart-Amazon|CHARACTER_TRIGRAM_GRAPHS|GRAPH_NORMALIZED_VALUE_SIMILARITY|Scarce|E-commerce|38086581|56376996|99|23|107|24|6.347|0.630372465|0.257913262|0.366056561|0.599999905|278|0.312342584|0.290738583|0.30115363|0.599999905|323|0.373250395|0.562719822|0.448807895|0.499999881|577|0.3405734|0.459554523|0.39121756|0.499999881|122641|0.37721324|0.574443161|0.455390334|0.499999881|244|0.45463416|0.546307147|0.496272653|0.499999881|248|0.42114237|0.579132497|0.487660408|0.499999881|1802|0.389105052|0.586166501|0.467726827|0.499999881|350|Right
Walmart-Amazon|CHARACTER_TRIGRAM_GRAPHS|GRAPH_OVERALL_SIMILARITY|Scarce|E-commerce|38086581|56376996|99|23|107|24|6.347|0.610215068|0.26611957|0.370612234|0.549999893|291|0.426124185|0.233294249|0.301515132|0.649999917|310|0.384615391|0.592028141|0.466297328|0.449999869|547|0.342349946|0.474794835|0.397838891|0.449999869|122647|0.389894426|0.606096148|0.474529594|0.449999869|245|0.465919703|0.584994137|0.51871103|0.449999869|270|0.433032036|0.617819488|0.509178698|0.449999869|1769|0.403176993|0.624853432|0.490114957|0.449999869|357|Right
Walmart-Amazon|CHARACTER_TRIGRAM_GRAPHS|GRAPH_VALUE_SIMILARITY|Scarce|E-commerce|38086581|56376996|99|23|107|24|6.347|0.607142866|0.239155918|0.34314546|0.449999869|282|0.387628853|0.22039859|0.281016409|0.549999893|316|0.377524137|0.504103184|0.431726903|0.399999857|590|0.358938545|0.301289558|0.327597171|0.449999869|123290|0.382071376|0.51465416|0.43856144|0.399999857|258|0.448568404|0.495896846|0.471046746|0.399999857|248|0.419263452|0.5205158|0.46443513|0.399999857|1768|0.392825902|0.526377499|0.449899793|0.399999857|353|Right
Walmart-Amazon|CHARACTER_FOURGRAMS|COSINE_SIMILARITY|Scarce|E-commerce|37966764|56376996|99|23|107|24|6.327|0.676190495|0.332942545|0.446190059|0.599999905|277|0.401709408|0.330597878|0.362700939|0.649999917|317|0.487551868|0.550996482|0.517336249|0.599999905|669|0.425766885|0.406799525|0.416067183|0.599999905|122915|0.491836727|0.56506449|0.525913835|0.599999905|292|0.518013656|0.623681128|0.565957487|0.549999893|246|0.481417447|0.652989447|0.554228783|0.549999893|1767|0.450443178|0.655334115|0.5339064|0.549999893|343|Right
Walmart-Amazon|CHARACTER_FOURGRAMS|ENHANCED_JACCARD_SIMILARITY|Scarce|E-commerce|37966764|56376996|99|23|107|24|6.327|0.621409893|0.279015243|0.385113269|0.399999857|285|0.391935498|0.284876913|0.329938918|0.449999869|321|0.422398597|0.561547458|0.482133865|0.349999845|568|0.428947359|0.382180542|0.404215753|0.399999857|122540|0.427821517|0.573270798|0.489979953|0.349999845|284|0.500526845|0.556858122|0.527191997|0.349999845|267|0.464788735|0.580304801|0.516162634|0.349999845|1760|0.43722564|0.583821833|0.5|0.349999845|360|Right
Walmart-Amazon|CHARACTER_FOURGRAMS|GENERALIZED_JACCARD_SIMILARITY|Scarce|E-commerce|37966764|56376996|99|23|107|24|6.327|0.607142866|0.259085566|0.363188118|0.349999845|289|0.364500791|0.269636571|0.309973031|0.399999857|317|0.391769558|0.558030486|0.460348189|0.299999833|589|0.376344085|0.32825321|0.350657463|0.349999845|122368|0.395424843|0.567409158|0.466056824|0.299999833|240|0.464464456|0.543962479|0.501079917|0.299999833|277|0.435739428|0.580304801|0.497737527|0.299999833|1837|0.410466075|0.588511109|0.483622342|0.299999833|402|Right
Walmart-Amazon|CHARACTER_FOURGRAMS_TF_IDF|ARCS_SIMILARITY|Scarce|E-commerce|37966764|56376996|99|23|107|24|6.327|0.709090889|0.411488861|0.520771503|0.249999836|316|0.463567853|0.432590842|0.447543979|0.249999836|318|0.516242325|0.68933177|0.590361476|0.199999839|587|0.463340133|0.533411503|0.49591282|0.199999839|123270|0.523892283|0.706916749|0.601796448|0.199999839|241|0.560791731|0.697538078|0.62173456|0.199999839|248|0.544235945|0.713950753|0.617647111|0.199999839|1774|0.533158839|0.716295421|0.611305654|0.199999839|352|Right
Walmart-Amazon|CHARACTER_FOURGRAMS_TF_IDF|COSINE_SIMILARITY|Scarce|E-commerce|37966764|56376996|99|23|107|24|6.327|0.73114121|0.443141848|0.551824808|0.599999905|297|0.546242774|0.443141848|0.489320368|0.649999917|340|0.537693024|0.694021106|0.605936587|0.549999893|614|0.444252372|0.602579117|0.51144278|0.499999881|123414|0.542190313|0.708089113|0.614133239|0.549999893|236|0.550724626|0.75732708|0.637709737|0.499999881|251|0.569029868|0.715123117|0.633766294|0.549999893|1813|0.548561156|0.715123117|0.620865166|0.549999893|341|Right
Walmart-Amazon|CHARACTER_FOURGRAMS_TF_IDF|GENERALIZED_JACCARD_SIMILARITY|Scarce|E-commerce|37966764|56376996|99|23|107|24|6.327|0.648456037|0.320046902|0.428571433|0.349999845|276|0.38896367|0.338804215|0.362155378|0.399999857|316|0.446640313|0.662368119|0.533522189|0.299999833|544|0.402203858|0.513481855|0.451081365|0.299999833|122714|0.449139267|0.672919095|0.53871417|0.299999833|237|0.508211672|0.652989447|0.571575165|0.299999833|277|0.484219283|0.68347013|0.56684494|0.299999833|1812|0.458758831|0.684642434|0.549388468|0.299999833|386|Right
